,title,byline,dates,datetime
11293,Leigh Jones keeps the faith as he names Hong Kong squad for second Kenya test,,26 Aug 2017,2017-08-26
11287,Why start-ups like to set up in Singapore but list in Hong Kong,,26 Aug 2017,2017-08-26
11295,Cost to casinos may have been key to Macau's late warning on Typhoon Hato: Mandatory overtime payments to gaming staff and recent reorganisation of emergency services cited as city struggles to recover from killer typhoon,,26 Aug 2017,2017-08-26
11314,Can Hong Kong's Express Rail Link shine a star on Disneyland and tourism?: High-speed rail link with Guangzhou to help HK theme parks tap huge markets on the mainland,,26 Aug 2017,2017-08-26
11294,"In Tibetan Buddhist heartland, Communist Party takeover threatens religious academy's soul swdefsdfsdfsdfs: Deputy police chief named head of Larung Gar, which for decades has operated independently",,26 Aug 2017,2017-08-26
11313,Major champion Sergio Garcia out to master Fanling on Hong Kong Open debut,,26 Aug 2017,2017-08-26
11312,"How a 'playboy and ruthless businessman' became a Buddhist transgender woman in Bangkok: Once a son from a family behind an empire, transgender Bobbie Huthart is now giving back to another society that accepts her and is at peace living two lives in one lifetime",,26 Aug 2017,2017-08-26
11311,Hong Kong police mount large-scale anti-terror drill ahead of Ariana Grande concert: Police say exercise prompted by suicide attack following Ariana Grande concert in Manchester,,26 Aug 2017,2017-08-26
11310,'warning for hk',,26 Aug 2017,2017-08-26
11309,Buyer frenzy over Chinachem's Parc City project a sign that Hong Kong flats still in high demand,,26 Aug 2017,2017-08-26
11308,"TVB to get new money from its owners, but viewers will still get the same old soaps",,26 Aug 2017,2017-08-26
11306,Ousted Hong Kong lawmakers Baggio Leung and Yau Wai-ching lose final bid to reinstate seats: Court of Final Appeal ruling raises questions about whether pan-democrats can retain seats,,26 Aug 2017,2017-08-26
11305,Chinese army called in to help after deadly typhoon devastates Macau: Unprecedented move comes at the request of local government in the face of public anger at city's preparation for and response to worst storm in more than half a century,,26 Aug 2017,2017-08-26
11304,"sleepless in stress city: Experts point to the risk of developing insomnia in busy places such as Hong Kong and warn that among those most susceptible are women, night workers, the poorly educated and regular drinkers",,26 Aug 2017,2017-08-26
11303,leisure time and travel,,26 Aug 2017,2017-08-26
11307,sending in the troops,,26 Aug 2017,2017-08-26
11301,Other schemes for Hong Kong's disadvantaged youth,,26 Aug 2017,2017-08-26
11300,Online tutors aiming to bridge cultural divides: IvySpace brings together Hong Kong and mainland students to be taught by mentors from the very best US universities,,26 Aug 2017,2017-08-26
11299,From triad members to Muay Thai coaches: young Hongkongers find new life after gangs: A gym in Sai Wan Ho is offering disillusioned teenagers the chance to develop a purpose in life through the combat sport of Muay Thai,,26 Aug 2017,2017-08-26
11296,lonely voices,,26 Aug 2017,2017-08-26
11298,"Unreasonable demands on Hongkongers in the workplace: As employees risk being exploited owing to weak regulations and ignorance of their rights, an expert says mediation - not legal action - is often the way to go in disputes",,26 Aug 2017,2017-08-26
11302,"Property manager turned photographer recreates Hong Kong night scene in Lego form: Ric Tse has been capturing playful interpretations of Hong Kong since 2009 and shared his latest project with 40,000 Facebook fans",,26 Aug 2017,2017-08-26
11297,Mediators,,26 Aug 2017,2017-08-26
11373,HK secure third place as Chen Long bows out,,27 Aug 2017,2017-08-27
11372,Hong Kong still positive as 44-5 loss to Japan marks 'disappointing' end to women's World Cup campaign: Coach Hull is proud of her squad despite being unable to win a game as she plans for the future,,27 Aug 2017,2017-08-27
11371,Tsang hails depth after victory over Kenyans,,27 Aug 2017,2017-08-27
11370,Sure bronze in tennis gives Hong Kong their best-ever haul at World University Games,,27 Aug 2017,2017-08-27
11360,Big ask for Size hunting a hat-trick of championships,,27 Aug 2017,2017-08-27
11362,"Many Macau residents still without power as second storm barrels down on city: Clean-up operation continues three days after devastating Typhoon Hato struck the casinohub, with the city now bracing for a new storm",,27 Aug 2017,2017-08-27
11367,'You can guarantee I'll be shattered after a Hong Kong game': toil trumps trickery for hardworking Jaimes McKee,,27 Aug 2017,2017-08-27
11366,the making of a champion,,27 Aug 2017,2017-08-27
11365,"This could just be the beginning, says Hong Kong's Jason Hak after scorching 10-stroke victory in Kunming: With his confidence boosted, the Hong Kong ace thinks more professional titles will come soon",,27 Aug 2017,2017-08-27
11364,A lesson in judgement: why Rex Tso's decision to turn down millions to focus on training will pay off,,27 Aug 2017,2017-08-27
11363,mo-mentous finale,,27 Aug 2017,2017-08-27
11374,Will BRICS summit stoke behind-the-scenes talks on China-India border dispute?: Gathering in Xiamen may be an opportunity for behind-the-scenes meeting between leaders of China and India amid dispute over Himalayan plateau,,27 Aug 2017,2017-08-27
11361,"North Korea fires three short-range missiles into the sea, threatening fresh escalation of tensions with US: Pyongyang's launches revive tensions with Washington and come as United States and South Korea conduct military drills",,27 Aug 2017,2017-08-27
11375,"From King's Landing to Winterfell, Chinese tourists flock to locations made famous by TV shows such as Game of Thrones: More Chinese travel to locations for movies and television shows as shopping takes a back seat",,27 Aug 2017,2017-08-27
11385,Leaked audio indicates fugitive tycoon Guo Wengui asked former Obama homeland security chief to help him extend stay in US: Recording emerges of former US official offering to represent tycoon in application process,,27 Aug 2017,2017-08-27
11377,"Hong Kong racing's changing of the guard sees Thewizardofoz, Mr Stunning front and centre ahead of new season: Changing of the guard ensures there is some uncertainty ahead of the new season as Thewizardofoz and Mr Stunning lead the way",,27 Aug 2017,2017-08-27
11378,Improved mechanisms for complaints against officials are welcome,,27 Aug 2017,2017-08-27
11379,My prediction: the coming collapse of China's Ponzi scheme economy,,27 Aug 2017,2017-08-27
11380,Woman who needed two liver transplants after medical blunder dies in Hong Kong hospital,,27 Aug 2017,2017-08-27
11381,Trump's U-turn on Afghanistan,,27 Aug 2017,2017-08-27
11382,"China bans new joint ventures with North Koreans to comply with UN sections: Move is in line with UN sanctions, but analysts say that it is more a gesture than a warning",,27 Aug 2017,2017-08-27
11383,Flood alert sounded over arrival of new tropical storm,,27 Aug 2017,2017-08-27
11384,Harvey packs a punch,,27 Aug 2017,2017-08-27
11386,Chinese scientists say they're close to trials transplanting pig organs into humans,,27 Aug 2017,2017-08-27
11391,"A grieving macau remembers the horror of hato: Residents of Inner Harbour, one of the worst-hit areas of the city, recall their fears as the water rose and tell of the emotional scars they bear",,27 Aug 2017,2017-08-27
11390,"Delaying by-elections for ousted Hong Kong lawmakers' seats could be seen as 'favouring pro-Beijing camp', commentators say",,27 Aug 2017,2017-08-27
11389,Chief executive dismisses suggestions that Hong Kong has entered 'era of authoritarian rule of law': Chief executive reacts to criticism of activists' jailings by rejecting claims the government will use the legal system to oppress or divide society,,27 Aug 2017,2017-08-27
11388,"'Ungrounded' attacks on Hong Kong's judiciary are a threat to the city's rule of law, say legal experts: Current and past Bar Association heads critical of comments on jailing of three activists",,27 Aug 2017,2017-08-27
11387,Police to look for more allegations of domestic helpers in Hong Kong being sent to work in mainland China: Officers to liaise with consulates to track down employers of domestic helpers being sent to work on mainland,,27 Aug 2017,2017-08-27
11376,Chinese navy's live-fire drill may be warning shot to India amid ongoing Doklam stand-off,,27 Aug 2017,2017-08-27
11392,Fully engaging Hong Kong's young people is essential to healing rifts in our society,,27 Aug 2017,2017-08-27
11369,Chance for leading Hong Kong runners to claim once-in-a-lifetime training course and trip to Skyrunning World Championships in France,,27 Aug 2017,2017-08-27
11368,"With Moreira-Moore combination waning, look for Magic Man to continue love affair with Japan: With Moreira-Moore combination on the wane, Berry's arrival as a stable jockey will push the Brazilian",,27 Aug 2017,2017-08-27
11393,Tencent joins the fray with Baidu in providing artificial intelligence applications for self-driving cars: Internet giant joins hands with BAIC and other players for research and product development,,28 Aug 2017,2017-08-28
11415,"Paying only for what you throw is way to reduce Hong Kong's industrial and commercial waste, green group study finds",,28 Aug 2017,2017-08-28
11416,"Who's to blame for the political divide in Hong Kong? It's Facebook ... study says: Study shows people seek others online with same views, creating an 'echo chamber'",,28 Aug 2017,2017-08-28
11417,Chinese soldiers helping in Macau after Typhoon Hato offers lessons for Hong Kong: But what happened there might not necessarily be repeated in Hong Kong,,28 Aug 2017,2017-08-28
11418,"Conservationists up in arms as owner plans to tear down Garden Building to make way for offices: Conservationists oppose proposal to turn home of city's oldest bakery firm into offices, saying the building is part of people's collective memory",,28 Aug 2017,2017-08-28
11419,Hong Kong shark fin traders will be hit hard with proposal to protect blue sharks: Move to protect blue sharks could have 'devastating impact' on HK market,,28 Aug 2017,2017-08-28
11420,"Tropical storm Pakhar leaves flight disruptions, havoc in its wake in Hong Kong, Macau: Severe tropical storm leaves one dead and dozens injured in Hong Kong, while Macau takes another hit and hundreds of flights are disrupted",,28 Aug 2017,2017-08-28
11421,"CEO of Hong Kong competition watchdog has 'no regrets' as she steps down for family time: Australian Rose Webb will return to her family in Sydney, with former US official to take over post",,28 Aug 2017,2017-08-28
11394,"Mayweather-McGregor: no surprise, the fight was a total mismatch: In the end, the result is what everyone expected it to be, with the fact it actually went more than nine rounds making the 'super fight' even sillier",,28 Aug 2017,2017-08-28
11423,Asian-American couple in legal storm over purchase of exclusive San Francisco street 'confident' they will not be forced to sell: Asian-American couple to evaluate 'sensible options' as legal battles play out with residents,,28 Aug 2017,2017-08-28
11424,"E-sports could join the Olympic family... but only if they stop the bloodshed, says IOC chief Bach: IOC chief says violence of video games runs counter to the valuesof the movement",,28 Aug 2017,2017-08-28
11425,"macau unfazed by pakhar as residents continue clean-up: Yesterday's storm viewed as mild after Typhoon Hato's devastation, with no major floods or damage, as shop owners say they had little left to lose",,28 Aug 2017,2017-08-28
11426,"Pakhar adds to Macau's woes and clean up, weighing on casino hub's gambling revenue growth",,28 Aug 2017,2017-08-28
11427,Rescuers in Hong Kong save 11 at sea and two on mountain while Severe Tropical Storm Pakhar batters city,,28 Aug 2017,2017-08-28
11428,Families who've lived in old Chinese town for generations being kicked out to make way for tourists: Residents of an old town in southern China are being evicted to make way for a preservation project,,28 Aug 2017,2017-08-28
11429,War veteran takes up top PLA job in time of tension: Ground forces commander assumes helm of department crucial to president's reform drive,,28 Aug 2017,2017-08-28
11414,ccccccc: Yau Wai-ching says she feels embarrassed when looking back at 'my arrogance and rashness' in antics that led to her losing seat in Legco,,28 Aug 2017,2017-08-28
11413,Endless rebellion,,28 Aug 2017,2017-08-28
11422,No more excuses for delaying Legco by-elections,,28 Aug 2017,2017-08-28
11411,Hong Kong can benefit from Beijing's tighter rules on outbound investments,,28 Aug 2017,2017-08-28
11397,ENN counts on the internet to remake its old-technology gas distribution: City-gas distributor expects efficient digital solutions for different customers to help drive revenue,,28 Aug 2017,2017-08-28
11398,Sinopec posts 40pc interim profit gain thanks to higher crude oil prices,,28 Aug 2017,2017-08-28
11399,"Ten years on, where to now for China's sovereign wealth fund?: Lacklustre returns have taken some of the early gloss off the country's sovereign wealth fund",,28 Aug 2017,2017-08-28
11400,"Alibaba Pictures forges alliance with Wolf Warrior 2 distributor, co-producer",,28 Aug 2017,2017-08-28
11412,MTR must face harsher punishment for service breakdowns,,28 Aug 2017,2017-08-28
11396,"The hard work starts now for starlet Haughey: After two golds at the World University Games, Hong Kong swimmer targets Tokyo Olympics",,28 Aug 2017,2017-08-28
11401,"Beijing hutong clean-up threatens independent art space, forcing it to hide behind a brick wall in the hope of surviving crackdown",,28 Aug 2017,2017-08-28
11402,Third time lucky for Hong Kong bourse as gold futures trading gets off to a glittering start: Robust trading of new instruments helps beleaguered brokers to earn more income at a time when equities transactions have been dwindling,,28 Aug 2017,2017-08-28
11395,From T8 to TKO: Hong Kong fight fans brave the typhoon to watch Mayweather stop McGregor,,28 Aug 2017,2017-08-28
11404,"Here are seven ways for tackling Hong Kong's morbid grinding sense of stagnation and inequality: Though there are many in HK who struggle to get by, we are better off than our peers elsewhere",,28 Aug 2017,2017-08-28
11410,How China's 'ugliest' girl group reclaimed a taunt that brought them fame: Five girls from Anhui harness a disparaging online label for a wild ride to national fame,,28 Aug 2017,2017-08-28
11409,Big banks strike partnerships with technology companies as part of fintech wave: Tie-ups help lenders use technology partners' innovation capabilities and access new customers,,28 Aug 2017,2017-08-28
11405,"Ignore Trump's Game of Thrones intrigues, the winter of disruption is really coming: Tweaks proposed by the Trump administration could lead to massive and unpredictable changes",,28 Aug 2017,2017-08-28
11408,Rapid response,,28 Aug 2017,2017-08-28
11407,"Wolf Warrior 2's Hong Kong star Celina Jade on landing Wu Jing's box office hit - and why she won't play a 'sexy, kick-ass Asian girl': xxxxxxxxxx xxxxxxxxx xxxxxxxxx xxxxxxxxx xxxxxxxxx xxxxxxxxx xxxxxxxxx xxxxxxxxx xxxx",,28 Aug 2017,2017-08-28
11406,"Luk Fook's director strikes gold with stock sale, leading disposals by Geely, CHerish: Buy-back activity falls in typhoon-shortened week dominated by sales in Geely and CHerish",,28 Aug 2017,2017-08-28
11403,China's big four state-owned banks set to announce improved first-half profit: Better loan growth during the first six months and an improvement in net interest margins have helped the state-owned lenders to offset losses,,28 Aug 2017,2017-08-28
11431,"China firms keen to set up treasury centres in Hong Kong after tax law change, says HKMA: Mainland corporate giants to set up 'in-house banks' after revised levy rule on intragroup activities boosts city's role as hub amid 'go global' drive",,29 Aug 2017,2017-08-29
11432,"China Evergrande first-half profit jumps 832pc on strong sales, lower debt",,29 Aug 2017,2017-08-29
11434,Mok makes it four for HK with a bronze: The Wushu expert had almost pulled out of the University Games because of illness,,29 Aug 2017,2017-08-29
11435,Racing 92 debut in reach for Hong Kong young gun Matt Worley as World Rugby U20 Trophy kicks off: The full back is hoping to make the most of his experience with the top-flight French team,,29 Aug 2017,2017-08-29
11436,Three HK T20 Blitz players in Bloem City Blazers squad for Global League,,29 Aug 2017,2017-08-29
11438,Double delight as China's former bad boy Zhang Xinjun joins compatriot Dou Zecheng in securing 2018 PGA Tour card: The 30-year-old becomes the second mainlander to qualify after compatriot Dou,,29 Aug 2017,2017-08-29
11439,Chart of the day: Upside seen for yuan,,29 Aug 2017,2017-08-29
11433,"Zac Purton primed for another big season but realistic about championship chances: The Australian jockey says if he has as much support as Moreira, he could make it interesting",,29 Aug 2017,2017-08-29
11437,He's in the top five and wants to stay there: Chris So striving for consistency after breakout season,,29 Aug 2017,2017-08-29
11474,"Mainland Chinese to get chance to tour nation's first aircraft carrier, the Liaoning",,29 Aug 2017,2017-08-29
11473,"Two people killed, 25 missing as huge landslide hits southern China: Two people killed and 25 others missing with 170 buildings destroyed",,29 Aug 2017,2017-08-29
11475,Leading economists at odds over plans to turn around Chinese rust belt's fortunes,,29 Aug 2017,2017-08-29
11476,G am e s o n,,29 Aug 2017,2017-08-29
11477,Corrupt officials holding back China's drive to eliminate poverty,,29 Aug 2017,2017-08-29
11478,It doesn't pay to take risks when storms hit Hong Kong,,29 Aug 2017,2017-08-29
11479,"China's economic policymakers win battle, but real fight remains",,29 Aug 2017,2017-08-29
11480,"Wanda rebuffs rumours its chairman Wang Jianlin had been barred from leaving China: Wang Jianlin was target of malicious campaign to tarnish his name, company says",,29 Aug 2017,2017-08-29
11481,Plucked to safety after 10 hours on 'suicide cliff',,29 Aug 2017,2017-08-29
11483,"There's more to life than making money, even in Hong Kong: Peter Kammerer comes to terms with his son's decision to give up a well-paid job for love, overcoming the entrenched view prioritising work over experiences",,29 Aug 2017,2017-08-29
11430,"Hang Seng Index briefly tops 28,000 before taking a hit from casino stocks",,29 Aug 2017,2017-08-29
11441,"China's top insurers ploughing billions into fintech: China Life, Ping An line up funds for AI-related technology and internet finance operations",,29 Aug 2017,2017-08-29
11482,"Green gold: how China quietly grew into a cannabis superpower: Mainland farmers grow half the world's legal cannabis, which thrives across nation's disparate environments and delivers high profit margins",,29 Aug 2017,2017-08-29
11446,Discounted housing the latest front in Chinese cities' battle for graduate talent Wuhan offers,,29 Aug 2017,2017-08-29
11445,Beijing approves Shenhua-Guodian marriage to become the world's biggest energy juggernaut: Beijing gives green light to giant coal miner Shenhua Group to amalgamate assets with those of largest global wind farm operator Guodian Group,,29 Aug 2017,2017-08-29
11447,GoGoVan to become Hong Kong's first US$1 billion start-up after merger with 58 Suyun,,29 Aug 2017,2017-08-29
11448,Sinopec's fuel marketing unit to miss IPO timeline target in the name of reform: Reform takes front seat as listing not seen by officials as the be-all and end-all of the exercise,,29 Aug 2017,2017-08-29
11449,"Fear begins to creep back into financial markets, with Trump taking centre stage: Trump's presidency and the threat of a policy error by a major central bank making markets nervous",,29 Aug 2017,2017-08-29
11450,Audrey Hepburn exhibition opens her wardrobe to Hong Kong fans ahead of Christie's auction in London: Rare Audrey Hepburn collection to go on show at Landmark Atrium ahead of London auction,,29 Aug 2017,2017-08-29
11451,Newly opened Kagura in Elements mall - Japanese-style Korean barbecue hits the spot,,29 Aug 2017,2017-08-29
11452,"Meet Hong Kong's women taxi drivers: no faint hearts for these fare ladies: Other cabbies might pick on you, passengers might shun you - so what drives a female taxi driver?",,29 Aug 2017,2017-08-29
11453,Warning to watch for 'serious crack in BRICS' amid China-India border row: Adviser to Beijing says the group of emerging economies needs a better method of resolving conflicts,,29 Aug 2017,2017-08-29
11454,Developer Greentown sees dramatic turnaround in fortunes after major disposals,,29 Aug 2017,2017-08-29
11455,Time is on their side,,29 Aug 2017,2017-08-29
11456,Chinese developers pile in for the Next Big Thing in tech: voice-activated smart speakers: Product seen as the next smash hit for the global consumer electronics industry after smartphones,,29 Aug 2017,2017-08-29
11457,"US seeks China's help to 'open dialogue' with North Korea: US Secretary of State Rex Tillerson says aim is to get Pyongyang back to negotiating table, in softening of rhetoric following latest missile tests",,29 Aug 2017,2017-08-29
11458,Religious cleansing,,29 Aug 2017,2017-08-29
11459,"After the rain, a silver lining",,29 Aug 2017,2017-08-29
11460,Concern group to report 'brainwashing' in schools,,29 Aug 2017,2017-08-29
11461,"Hikers underestimate danger of 'suicide cliff' in Hong Kong, experts warn, after tourists trapped during tropical storm: Kowloon Peak in spotlight after two visitors had to be rescued in operation involving 160 firefighters",,29 Aug 2017,2017-08-29
11462,Liaison office chief salutes restaurateur's charity,,29 Aug 2017,2017-08-29
11463,Ousted pro-independence Hong Kong lawmakers to sit out Legco by-elections: Youngspiration radicals see no point after city's top court refused their bid to be reinstated,,29 Aug 2017,2017-08-29
11464,'Safety over age' when looking to redevelop Hong Kong's public housing estates,,29 Aug 2017,2017-08-29
11465,"Become an insider in Hong Kong with our guide to the trendiest Cantonese phrases in town: Blowing Water, or chui sui, is a Cantonese slang that means to chat casually to pass the time",,29 Aug 2017,2017-08-29
11466,"Insulting or indispensable? PLA presence in Macau for Typhoon Hato clean-up welcomed by most, but not all: Most cheered when PLA soldiers pitched in after Typhoon Hato, but others felt it was shameful and a lawmaker urged the city to stop asking for help",,29 Aug 2017,2017-08-29
11467,"India withdraws troops from disputed border zone, China says: Each side appears to differ on the timing and other details of the withdrawal, which comes ahead of weekend's BRICS summit in Xiamen",,29 Aug 2017,2017-08-29
11468,Macau clean-up operation after deadly storm will still take days: Typhoon forecasting procedures under scrutiny after criticism over handling of Hato,,29 Aug 2017,2017-08-29
11469,Perilous mission,,29 Aug 2017,2017-08-29
11470,Chinese universities tighten ideological control of teaching staff: Seven top colleges set up departments to oversee 'political thinking' of teachers,,29 Aug 2017,2017-08-29
11471,Concerns over planned law to prevent abuse of Chinese national anthem in Hong Kong: Legislation barring disrespect for China's official song will be inserted in city's mini-constitution,,29 Aug 2017,2017-08-29
11472,Hong Kong pension scheme can be more than average,,29 Aug 2017,2017-08-29
11444,"'Cheesegrater' owner CC Land says London better value than Hong Kong: London offers more commercial value than HK because of its affordability, says firm",,29 Aug 2017,2017-08-29
11443,"Era of cheap eats draws to a close as China's food delivery services consolidate: As delivery companies face consolidation and pressure to profit rises, consumers may find themselves going hungry as discounts gradually end",,29 Aug 2017,2017-08-29
11440,"Hong Kong has potential to stage regular ranking snooker event, says world body: WPBSA chief says the city is well equipped to host a regular tournament after the recent one-off Masters proved popular with players and fans",,29 Aug 2017,2017-08-29
11442,"Five tips to help you lose your fear of speaking in public: Most people are nervous when it comes to public speaking, but for some it's a fate worse than death",,29 Aug 2017,2017-08-29
11543,Striving for more,,30 Aug 2017,2017-08-30
11561,"Danny Shum duo Lucky Year and Circuit Land touch down in Seoul ahead of rich Korean features: Trainer says Lucky Year and Circuit Land have work to do, but have travelled well",,30 Aug 2017,2017-08-30
11560,Citic warns its troubled iron ore project Down Under faces suspension risk: Warning comes as mainland conglomerate reports higher interim earnings,,30 Aug 2017,2017-08-30
11559,Return to its glorious past for Hong Kong's old Bank of China building in Central: Old Bank of China office undergoes major facelift with main banking hall still retaining its original art deco ceiling and ancient Chinese characters,,30 Aug 2017,2017-08-30
11558,Postal Savings Bank's interim profit jumps 14.5pc on improved asset quality,,30 Aug 2017,2017-08-30
11550,China's fledging private banks get off to a smooth start in nation run by the Communist Party: Institutions must have more sources of funds to ensure margins stay higher than average,,30 Aug 2017,2017-08-30
11551,Hong Kong's tiny flats 9pc pricier than larger homes per sq ft,,30 Aug 2017,2017-08-30
11552,Successful organisations will be those that engage staff in a way that capitalises on their strengths: Successful organisations are those that can engage staff in such a way that they can fully capitalise on their strengths for operational excellence,,30 Aug 2017,2017-08-30
11553,"Typhoon Hato blows icy gale through Macau retail property rentals market: Recovery may be delayed even as demand for newer, better-quality residential flats may rise",,30 Aug 2017,2017-08-30
11554,Can RRJ Capital repeat its Midas touch with Lai Sun Development?,,30 Aug 2017,2017-08-30
11555,"Five beauty brands who are proud to make ethical products: Five companies redefining industry standards with fair trade, vegan or organic products",,30 Aug 2017,2017-08-30
11585,Jailing of Samsung heir sends reforms message to chaebol,,30 Aug 2017,2017-08-30
11584,Summit chance welcome after border forces pull back,,30 Aug 2017,2017-08-30
11583,Chui's new committee has a familiar ring to it,,30 Aug 2017,2017-08-30
11582,times of tension,,30 Aug 2017,2017-08-30
11581,"Lessons learned in tense China-India border row but it will cast a long shadow, analysts say",,30 Aug 2017,2017-08-30
11580,"Is Bhutan drawing closer to China, and what can India do about it?: Despite the latest border row, economic frustrations with India may see Bhutan look more to China",,30 Aug 2017,2017-08-30
11579,One in two pupils has depression symptoms: Secondary students point to DSE exam pressure and concerns about future prospects,,30 Aug 2017,2017-08-30
11578,"North Korea fires missile over Japan for first time since 2009, escalating crisis: Trump says 'all options are on the table' after North Korea fires over Japan",,30 Aug 2017,2017-08-30
11577,"Land supply task force signals new government approach to tackling Hong Kong's housing problem: Team to engage public on options, but critics say talks may be one-sided",,30 Aug 2017,2017-08-30
11562,Length of a dragon,,30 Aug 2017,2017-08-30
11563,Silver for improving Nicholas Choi at National Games,,30 Aug 2017,2017-08-30
11564,China 'mulls crackdown on digital currency fundraising schemes': Report cites sources who say regulators are concerned about bitcoin alternatives launched under schemes similar to stock market listings,,30 Aug 2017,2017-08-30
11565,"Businesses urged to join fight against human-trafficking: Former US envoy says city can influence change in Asia by leveraging status as legal, financial hub",,30 Aug 2017,2017-08-30
11542,Michael Freedman hope his experience in Singapore will help him avoid the traps for new trainers: Australian keeping his expectations modest ahead of his debut season in Hong Kong and banks on his experience in Singapore to help pave the way,,30 Aug 2017,2017-08-30
11541,Hong Kong stocks snap five-day rally after North Korea fires missile over Japan: Trading sentiment subdued as investors chase safe haven assets on rising geopolitical tensions,,30 Aug 2017,2017-08-30
11540,American-style suburban shopping malls reflect Beijing's urban sprawl: Shoppers flock to US-style factory outlets even as they move further away from the city centre,,30 Aug 2017,2017-08-30
11545,An energy giant is born: China Shenhua and GD Power to merge coal power assets,,30 Aug 2017,2017-08-30
11546,"HKT in big push to bring the internet of things to the home: Hong Kong's largest telecoms network operator sets up concept store in Kowloon to usher in a future of ubiquitous, automated smart homes",,30 Aug 2017,2017-08-30
11547,"Hong Kong stock rally draws record number of brokers, fund managers: Hang Seng Index becomes sixth-best performer among Asian bourses during the past two quarters",,30 Aug 2017,2017-08-30
11557,"Roaring times for China's tech IPO boom to continue, says PwC: Shanghai and Shenzhen bourses tipped to remain popular for floating domestic TMT companies",,30 Aug 2017,2017-08-30
11548,Yuan's growing influence seen as factor keeping Hong Kong dollar weak: More business transactions being conducted within Hong Kong in the mainland currency making it harder for local authorities to defend the peg,,30 Aug 2017,2017-08-30
11549,"BYD remains upbeat on new energy vehicles, after reporting interim profit declined 24pc",,30 Aug 2017,2017-08-30
11574,Macau cannot afford to gamble with the lives of its citizens,,30 Aug 2017,2017-08-30
11573,Race to defuse Chinese debt time bomb hampered by local officials' reluctance to reveal extent of borrowing: Threat of punishment may be one reason why municipal authoritiesare failing to be fully transparent about the extent of their liabilities,,30 Aug 2017,2017-08-30
11576,Retail sales in Hong Kong see highest growth in over two years thanks to local consumption,,30 Aug 2017,2017-08-30
11572,"China 'halts road building' to end India border stand-off: Modi to join other leaders of emerging countries at Xiamen summit, but China will not say if road project that sparked border row has been axed",,30 Aug 2017,2017-08-30
11571,"New blood and progressive minds needed at Hong Kong IT office: Carrie Lam urges colleagues to be more innovative after a visit to regional rival's Govtech Hive, which embraces new technology and new thinking",,30 Aug 2017,2017-08-30
11570,"Is it now time for whites to be considered an ethnic minority?: While some colonial cap-doffing may still exist, -it may be time to rethink Caucasians' place in HK",,30 Aug 2017,2017-08-30
11569,Shark fin clampdown by shipping firms does little to stop Hong Kong imports: WWF-Hong Kong says exporters may be getting around prohibitions by mislabelling products,,30 Aug 2017,2017-08-30
11568,Hong Kong phone scam victim loses HK$11.7 million: Con artist posed as a mainland official and accused the victim of money laundering,,30 Aug 2017,2017-08-30
11567,Elderly man dies after slab of cement falls on him from Hong Kong building,,30 Aug 2017,2017-08-30
11566,Crash landing,,30 Aug 2017,2017-08-30
11544,China Southern Airline posts lower profits on increased fuel costs,,30 Aug 2017,2017-08-30
11556,SmarTone steps up new business initiatives as annual revenue drops 53 per cent,,30 Aug 2017,2017-08-30
11575,Carrie Lam urges Hongkongers not to be 'overly sensitive' about new Chinese national anthem law: Chief executive compares the issue with how legislation on the national flag and emblem were implemented without any problems arising,,30 Aug 2017,2017-08-30
11637,"Dead woman had as much bacteria in blood as dying 'Aids patients', court hears in Hong Kong beauty centre therapy case",,31 Aug 2017,2017-08-31
11661,China turns rural land into rental housing for the first time to stabilise property prices: Pilot scheme to allow building of rental homes on collectively owned plots in 13 large cities,,31 Aug 2017,2017-08-31
11662,"Hong Kong land supply task force members urge openness to ideas, including country park building: Members of new task force seek a fair discussion, including building on edges of country parks and reclamation, as long as proposals are sustainable",,31 Aug 2017,2017-08-31
11663,New headteacher at scandal-hit Hong Kong primary school vows to restore confidence,,31 Aug 2017,2017-08-31
11664,"Court finally releases English version of judgment that jailed Hong Kong activists Joshua Wong, Nathan Law and Alex Chow: Contentious judgment that saw three student leaders imprisoned for six to eight months over role in Occupy was first only available in Chinese",,31 Aug 2017,2017-08-31
11665,Explainer: what will China's national anthem law mean for Hong Kong?,,31 Aug 2017,2017-08-31
11666,Military take on art,,31 Aug 2017,2017-08-31
11667,Police on lookout to stop triad gangs recruiting pupils: Officers will patrol around schools and step in if they spot suspicious characters near campuses,,31 Aug 2017,2017-08-31
11668,Attraction up in the air,,31 Aug 2017,2017-08-31
11669,David Tang dies: tributes paid to Hong Kong businessman and socialite,,31 Aug 2017,2017-08-31
11660,"We're hungrier than ever for more success, says history-making Hong Kong pair Kevin Wong and Brian Yeung: Doubles team of Kevin Wong and Brian Yeung vow to do better after bronze-medal effort",,31 Aug 2017,2017-08-31
11670,Compromise in Hong Kong land search? Just forget it,,31 Aug 2017,2017-08-31
11672,Are Asian men undateable? Left swipe on a Tinder Hong Kong video seen as reinforcing unfair stereotype: Video seen as reinforcing unfair stereotype is taken down after complaints from users,,31 Aug 2017,2017-08-31
11673,Theme park operator China Travel sees 39pc rise in profit as tourist numbers and spending continue to soar: Higher tourist numbers and increased spending at attractions seen continuing for rest of the year,,31 Aug 2017,2017-08-31
11674,SAIC Motor's near 6pc interim profit rise falls short of expectations,,31 Aug 2017,2017-08-31
