,title,byline,dates,datetime
19998,Beijing gives yuan boost to HK Currency swap agreement expanded to 400 billion yuan in move seen as a vote of confidence for city's offshore role in helping the currency go global,Jane Cai in Beijing xuejun.cai@scmp.com.,23-Nov-11,2011/11/23
20004,Mainland real estate reaching 'tipping point',,23-Nov-11,2011/11/23
19957,Colleges recruited in 'go abroad' push Central government offers funds in soft-power scheme to bolster the international standing of Chinese universities' research in social sciences,"Li, Raymond.",23-Nov-11,2011/11/23
19995,"'Six out of 10 mainlanders middle class by 2025' Pay of US$20,000 a year will boost demand and make economy world's biggest, executive says","Lam, Anita.",23-Nov-11,2011/11/23
19993,"Asian emerging markets in good shape, says Fitch Region can cope with liquidity shock, says report, as questions grow over China's banking system","Chan, May.",23-Nov-11,2011/11/23
19992,Taiwanese opposition leaders file election bid,,23-Nov-11,2011/11/23
19991,Table of Contents,,23-Nov-11,2011/11/23
19990,The bottom line in world summits MY TAKE,"Lo, Alex.",23-Nov-11,2011/11/23
20005,Made for the shade,,23-Nov-11,2011/11/23
19996,October inflation stays at September rate of 5.8pc,,23-Nov-11,2011/11/23
20006,Kung fu starlet says actors molested her,"Simpson, Cheung; Lee, Ada.",23-Nov-11,2011/11/23
19988,"Paternity leave 'next year' for city's civil servants Up to five days' paid time off for new fathers could follow for all employees after talks, says government","So, Peter.",23-Nov-11,2011/11/23
20007,CLP Power seeks 2.8pc rise in tariff Electricity giant applies for increase in basic rate and reconsiders its discounts for heavy commercial users,"Chi-fai, Cheung.",23-Nov-11,2011/11/23
19994,"London weathers UK's financial storm Safe-haven reputation keeps forecasts positive, while prices dip in rest of country","Warren, Richard.",23-Nov-11,2011/11/23
19989,"HK home sales at six-year low Primary and secondary market deals fell last weekend after StanChart said it would raise mortgage rates, with other banks expected to do so too","Liu, Yvonne.",23-Nov-11,2011/11/23
19983,TV shows by blind would be eye-opener Charity hopes to run web channel with regular programmes hosted by visually impaired to dispel myths about what they can and can't do,"Lai, Chloe.",23-Nov-11,2011/11/23
19982,Centre of attraction,,23-Nov-11,2011/11/23
19981,Apple tops list of workers' dream jobs Tech giant scores highly in annual survey of mainland workplaces as the best firm to work for,"Perez, Bien.",23-Nov-11,2011/11/23
19980,Athena Chu loses out but dazzles at Emmy Awards Actress beaten to prize by UK's Julie Walters is acclaimed as 'pride of Hong Kong' by director,"Cheng, Jennifer.",23-Nov-11,2011/11/23
19978,Germany is solid fit as partner nation,,23-Nov-11,2011/11/23
19977,"Hard work, low pay, little appreciation Patient care is something all doctors are dedicated to, but morale is being crushed by crowded hospital wards, surly patients, punishing shifts and few rewards",Zhuang Pinghui pinghui.zhuang@scmp.com.,23-Nov-11,2011/11/23
19976,"Share-buy splurge backfires on firm Investors reject electronics giant Catic's 'unfocused' 8 billion yuan spree on wide range of sectors, from mainland stores to Zambian roads, as shares fall 7pc","So, Charlotte.",23-Nov-11,2011/11/23
19975,"Taxes fail to dampen robust market in Taiwan Despite government efforts to curb speculation, prices continue to climb and investment opportunities are far from exhausted","Yen, Billy.",23-Nov-11,2011/11/23
19974,New Camus blend bottles experience of two generations to create its best cognac yet,,23-Nov-11,2011/11/23
20011,"heritage advisers oppose sell-off Opposition to Government Hill redevelopment mounts, with a third of a government advisory board against it amid calls for a higher grading","Ng, Joyce.",23-Nov-11,2011/11/23
20010,Dongguan offers to cut fees on factories HK manufacturers say the drop in 'administrative' charges is not enough to offset an increase in minimum wages and other financial concerns,"Tsang, Denise.",23-Nov-11,2011/11/23
20009,ESF and government at loggerheads over funding,,23-Nov-11,2011/11/23
20008,US growth weak but outlook a little firmer,,23-Nov-11,2011/11/23
19979,Design week focus on art of business Organisers say event features the best local and international professionals to link top talent in creativity and commerce,"Chow, Vivienne.",23-Nov-11,2011/11/23
19984,Ricacorp Properties Q & A,,23-Nov-11,2011/11/23
19997,Rents edge down for the first time in 30 months,"Sito, Peggy.",23-Nov-11,2011/11/23
19951,Review minimum wage cautiously,,23-Nov-11,2011/11/23
19962,Global banks may fail over Europe's woes Veteran Wall Street analyst Mike Mayo warns of high chances of serious losses at international lenders because of their exposure to the euro-zone crisis,"Chan, May.",23-Nov-11,2011/11/23
19955,Chongqing: Cars ram into tanker,,23-Nov-11,2011/11/23
19954,Real Gold and the case that fails to shine,,23-Nov-11,2011/11/23
19953,Central Government Offices can be a 'one-stop public complaints' site,,23-Nov-11,2011/11/23
19952,Labour unions have called for the statutory minimum wage to be raised next year to HK$33 an hour,,23-Nov-11,2011/11/23
19967,"China e-commerce to be world's biggest The Chinese internet shopping market will overtake the US by 2015, a new report predicts",Celine Sun in Beijing celine.sun@scmp.com.,23-Nov-11,2011/11/23
19959,Yunnan teachers roughed up by police,Mimi Lau in Guangzhou mimi.lau@scmp.com.,23-Nov-11,2011/11/23
19948,"Hainan forests in peril, report says Island's government rejects Greenpeace study as ridiculous, saying amount of timber has increased","Chen, Stephen.",23-Nov-11,2011/11/23
19949,"Flaw opens hole in bag scheme, green group warns Exemptions for food safety and hygiene raise prospect of excess wrapping by some retailers","Chi-fai, Cheung.",23-Nov-11,2011/11/23
19958,"Beijing takes aim at big spenders with draft rule Governments above county level will have to disclose cars, receptions and foreign trips under regulation",Zhuang Pinghui pinghui.zhuang@scmp.com.,23-Nov-11,2011/11/23
19947,Crack down on breeding farms,,23-Nov-11,2011/11/23
19946,VisionChina plaintiffs seek US$60m,"Perez, Bien.",23-Nov-11,2011/11/23
19945,"20 gangs targeted in crackdown Some 1,400 suspects are rounded up in crime-fighting drive which takes in 11 provinces and municipalities",Will Clem in Shanghai william.clem@scmp.com.,23-Nov-11,2011/11/23
19944,"HK's property market is no bubble, it's driven by the peg What we are seeing is a natural adjustment of asset prices - the gain in recent years is simply part of the price we pay for maintaining our link to the US dollar",,23-Nov-11,2011/11/23
19950,Rural fears come home to roost,,23-Nov-11,2011/11/23
19960,Verbal abuse of worker sparks bra factory strike,,23-Nov-11,2011/11/23
19956,New airport lifts region's hope for better economy,Mimi Lau in Guangzhou mimi.lau@scmp.com.,23-Nov-11,2011/11/23
19971,Kotur clutches with a flamboyant Dello Russo touch fly off the shelves for good cause,,23-Nov-11,2011/11/23
19963,Patient's death under probe,"Lee, Ada.",23-Nov-11,2011/11/23
19964,Police to step up release of crime data,"Simpson, Cheung.",23-Nov-11,2011/11/23
19973,Swarovski recruits glittering 'Magificent 7' for children's charity,,23-Nov-11,2011/11/23
19965,More suspected election abuses found,"Tanna Chong; Lee, Colleen.",23-Nov-11,2011/11/23
19966,"public rental homes lie empty Poor locations, less attractive pricing and distribution scandals have led to low-income workers deserting public housing units","Li, Sandy.",23-Nov-11,2011/11/23
19968,HKEx mulls cross-border derivatives to boost trade,"Lam, Anita.",23-Nov-11,2011/11/23
19969,"How to tackle those 'horrible bosses' Pattie Walsh, head of DLA Piper's regionalAsia Pacific employment practice, talksabout the legal pitfalls in the workplace","Walsh, Pattie.",23-Nov-11,2011/11/23
19987,PLA agency aims to give military a confidence boost Central planning hub will work on taking back initiative and improving strategic management,"Chan, Minnie.",23-Nov-11,2011/11/23
19972,Less is much more from Beijing,,23-Nov-11,2011/11/23
19970,Justice chiefs are forced to beg for court costs bailout A whopping HK$186m bill run up due to series of 'mega cases' is more than double last year's total,"Ip, Chris.",23-Nov-11,2011/11/23
19985,Angry patients blame and beat up the doctors Lawsuits against mainland hospitals can drag on for years and people resort to drastic action over claims,"Zhuang Pinghui; Yan, Alice.",23-Nov-11,2011/11/23
19961,Positive signal in climate battle China is willing to play a leadership role at UN conference in South Africa next week in a bid to resolve differences on tackling global warming,Shi Jiangtao in Beijing jiangtao.shi@scmp.com.,23-Nov-11,2011/11/23
20039,Labour row ends at lingerie maker Tensions rise in mainland factories in chain reaction as demand from EU and US declines,"Tsang, Denise.",24-Nov-11,2011/11/24
20040,German bond sale 'a complete disaster',,24-Nov-11,2011/11/24
20034,P.B.O.C. expected to ease its reserve requirement Central bank seen to cut funds ratio for rural credit co-operatives to boost loans to farmers,Jane Cai in Beijing xuejun.cai@scmp.com.,24-Nov-11,2011/11/24
20041,Hong Kong man in million-dollar mystery,Agence France-Presse in Sydney; Staff Reporter.,24-Nov-11,2011/11/24
20047,VOTE-RIG CLAIMS TRIGGER ACTION Electoral registration records to be checked by government; substantiated cases of multiple voters registered at same address to go to police and ICAC,Tanna Chong tanna.chong@scmp.com.,24-Nov-11,2011/11/24
20044,Pressure on Beijing amid manufacturing slowdown,"Tsang, Denise.",24-Nov-11,2011/11/24
20045,Rising prices of shoebox flats not quite satisfactory Growth in values of flats for middle class has been outpacing that of luxury homes since October 2007,,24-Nov-11,2011/11/24
20042,"HSBC chief backs Henry, Fanny Law backs Leung",,24-Nov-11,2011/11/24
20043,"Late pope's relic finds home in HK Pope's hair a feather in city's cap, officials say Lock of hair enshrined in local church completes pontiff's dream for China visit","Chong, Dennis; Wong, Olga.",24-Nov-11,2011/11/24
20033,Ai Weiwei's 'Dog Mobile' parks up in Hong Kong Van bearing artist-activist's design makes the trip from Tokyo and will go up for auction next week,"Chow, Vivienne.",24-Nov-11,2011/11/24
20046,Trauma fears over fire heroine Parents of girl badly burned helping elderly couple escape as flames swept through apartment block are worried emotional scars may take longer to heal,"Ngo, Jennifer.",24-Nov-11,2011/11/24
20032,Road back from ruin? Indigenous members of a deserted Sai Kung village are divided over whether they should cash in their land rights and let the site be carved up for development,"Chi-fai, Cheung.",24-Nov-11,2011/11/24
20019,New ruling spells end to pre-IPO investment Mainland aims to protect retail investors by banning private-equity arms from buying early,"Ren, Daniel; Ng, Eric.",24-Nov-11,2011/11/24
20014,The Claus of science,,24-Nov-11,2011/11/24
20029,Next 10 years call for more reforms,,24-Nov-11,2011/11/24
20030,Tuen Mun faces congestion nightmare Delays to construction of link road and bypass until after Hong Kong-Zhuhai-Macau bridge is opened because of environmental challenges,"Lam, Anita.",24-Nov-11,2011/11/24
20015,Help change a child's life with a smile Charity provides free surgery for youngsters with cleft lips and palates from poor mainland families,"Lai, Chloe.",24-Nov-11,2011/11/24
20016,"Board's rating move could save west wing Panel decides to study value of entire government complex, not just building set for demolition","Wong, Olga; Ng, Joyce.",24-Nov-11,2011/11/24
20017,Why Hong Kong would benefit from having a children's commissioner,,24-Nov-11,2011/11/24
20031,Shipbuilder out to minimise currency risks China Rongsheng to tap international banks to reduce US dollar-yuan exchange threat,Keith Wallis in Rugao; Jiangsu keith.wallis@scmp.com.,24-Nov-11,2011/11/24
20048,Roof blowout at Beijing airport stirs call for probe,"Chen, Stephen.",24-Nov-11,2011/11/24
20018,"Sichuan capital in U-turn on its home sales policy Chengdu reverses its easing of eligibility vetting within days, apparently fearing Beijing's anger","Sito, Peggy.",24-Nov-11,2011/11/24
20021,HK developers cut flat prices to boost sales Sun Hung Kai Properties and Cheung Kong reduce housing costs amid the market lull,"Leung, Paggie.",24-Nov-11,2011/11/24
20020,Internet boom owes a debt to porn MY TAKE,"Lo, Alex.",24-Nov-11,2011/11/24
20022,"Freddie still a champion, 20 years on",,24-Nov-11,2011/11/24
20049,Yemeni president signs deal to quit power,,24-Nov-11,2011/11/24
20024,Japanese propose plan to avoid maritime conflicts Foreign minister seeks endorsement from Wen Jiabao and wants to resume talks on gas fields,Teddy Ng in Beijing teddy.ng@scmp.com.,24-Nov-11,2011/11/24
20036,bag maker faces weak market Sitoy's HK$986 million share offering comes as investor enthusiasm for luxury sector withers; yet the group has plans to expand its business,"Sun, Celine; Chan, May.",24-Nov-11,2011/11/24
20023,Celebrity knitters cast on and get clicking to bring some winter warmth to underprivileged families,,24-Nov-11,2011/11/24
20025,"Guangdong chief urges return of reform spirit Wang Yang tells Party cadres reform is 'most sustainable, least expensive path to development' in apparent challenge to perceived rival Bo Xilai",Mimi Lau in Guangzhou mimi.lau@scmp.com.,24-Nov-11,2011/11/24
20026,Basketball star brings American wine to China Recently-retired Yao Ming will launch his Napa Valley brand at a charity auction in Shanghai on Sunday,Will Clem in Shanghai william.clem@scmp.com.,24-Nov-11,2011/11/24
20038,Antiquities board gives historic villa new lease on life,"Wong, Olga; Wan, Adrian.",24-Nov-11,2011/11/24
20028,Winter wonder,,24-Nov-11,2011/11/24
20013,Judge calls for axing of HK$1m appeals trigger,"Man, Joyce.",24-Nov-11,2011/11/24
20051,Firm back in top form afterpesky strikers return,,24-Nov-11,2011/11/24
20053,Hanging around,,24-Nov-11,2011/11/24
20035,Banks turn screws on loans and mortgages Tighter restrictions ahead as falling demand points up fears of second recession,"Ng, Eric.",24-Nov-11,2011/11/24
20012,Lam accused of ignoring park land deal Development minister refuses to investigate villagers' sale to developer but promises officials will be 'alert and sensitive' to planning applications,"Chi-fai, Cheung.",24-Nov-11,2011/11/24
20050,Growing problem for expat parents,,24-Nov-11,2011/11/24
20064,"Bangkok tours resume, with cheaper deals offered Month's red alert for flood-hit areas ends December 1 and agents are cutting prices to entice tourists back","Nip, Amy.",24-Nov-11,2011/11/24
20062,Rare jewel orchid shining in secret,"Cheng, Jennifer.",24-Nov-11,2011/11/24
20061,Table of Contents,,24-Nov-11,2011/11/24
20060,VIPs get a glimpse of Pringle's winter cashmere collection and personalised embroidery service,,24-Nov-11,2011/11/24
20059,"As festive clock ticks down, busy actress gets her skates on to star in mall's Christmas on ice",,24-Nov-11,2011/11/24
20058,Defending cleaner air measures,,24-Nov-11,2011/11/24
20057,"Baby data racket leads to arrest in Shenzhen Woman accused of selling details of millions of people, including newborns and car owners",Zhuang Pinghui pinghui.zhuang@scmp.com.,24-Nov-11,2011/11/24
20056,New pollution figures on way{hellip} in five years Government reluctance to immediately change monitoring methods reinforces criticism it cannot face up to the grim truth of the urban environment,Shi Jiangtao jiangtao.shi@scmp.com.,24-Nov-11,2011/11/24
20055,Taobao in trouble again,,24-Nov-11,2011/11/24
20054,BEIJING: Home-buys rule issued,,24-Nov-11,2011/11/24
20052,"By one key measure, China's economy is already the biggest An independent economist says the country has dwarfed America in terms of money supply, but warns this economic feat may lead to a crash landing",,24-Nov-11,2011/11/24
20037,"RTHK axes popular radio phone-in hosts Station says new director not involved in decision to not renew contracts of Ng Chi-sum, Robert Chow Yung","Mok, Danny.",24-Nov-11,2011/11/24
20063,PCCW spin-off raises HK$9.3b in global I.P.O. City's first business trust initial public offering sells units at bottom end of range but sale is still a 'triumph' for chairman Richard Li,"Perez, Bien.",24-Nov-11,2011/11/24
20027,P.L.A. navy tests the water in drills China flexes its muscles with planned annual exercises in the western Pacific - seen as a response to recent US moves in the region,"Chan, Minnie.",24-Nov-11,2011/11/24
20080,"beijing undecided on pacific trade pact After meeting Apec members in Hawaii, China debates membership of Trans-Pacific Partnership, with analysts divided on its pros and cons",Ed Zhang in Beijing ed.zhang@scmp.com.,25-Nov-11,2011/11/25
20081,"Where violence in home is just a private affair Kim Lee's harrowing description of husband's attack is nothing unusual on mainland, where activists are campaigning to change attitudes to domestic abuse","Yu, Verna.",25-Nov-11,2011/11/25
20068,Consultant says 4 firms on verge of liquidation,Daniel Ren in Shanghai ren.wei@scmp.com.,25-Nov-11,2011/11/25
20113,Council puts radical green proposals on backburner Advisers say it is best to suggest more feasible ideas to government on energy consumption cuts,"Wong, Olga.",25-Nov-11,2011/11/25
20115,Plastic bags still biggest beach menace,"Choi, Christy.",25-Nov-11,2011/11/25
20106,Constable's lost bullets and pepper sprayfound in bus terminus,"Lo, Clifford.",25-Nov-11,2011/11/25
20116,Masthead,,25-Nov-11,2011/11/25
20117,"Lsd members face music over protests 'Long Hair' ignored offer of a seat before storming into by-election forum with 100 masked demonstrators and halting proceedings, official says","Lau, Stuart; Lee, Colleen.",25-Nov-11,2011/11/25
20118,"An exhibition that's not just a load of old rubbish Even the venue is renewed as young designers go on a mission to reduce, reuse and recycle the city's waste","Ngo, Jennifer.",25-Nov-11,2011/11/25
20119,Mainland proves tough as Bauhaus profit plunges,Celine Sun in Beijing celine.sun@scmp.com.,25-Nov-11,2011/11/25
20120,"Actor Benny Chan in tearful apology Appearing with his wife, the 42-year-old says he is remorseful for doing 'something rude' to kung fu starlet during a dinner in a mainland restaurant","Lee, Ada.",25-Nov-11,2011/11/25
20089,Guangdong to allowsome NGOs off the leash But analysts warn that groups focusing on human rights and politics have no cause to get excited,Zhuang Pinghui pinghui.zhuang@scmp.com.,25-Nov-11,2011/11/25
20107,HK 'may lose rank' as biggest IPO centre HKEx chief says city is at risk of slipping to second amid declining appetite for initial public offerings,"Leung, Paggie.",25-Nov-11,2011/11/25
20121,ICAC wants number crunchers in graft fight,"Simpson, Cheung.",25-Nov-11,2011/11/25
20112,Patrons and friends of Le French May treated to cordon bleu hospitality,,25-Nov-11,2011/11/25
20105,Environment chiefs halt vital Guangdong airport Ministry suspends opening saying construction was 'rushed ahead' without impact assessment approval,Mimi Lau in Guangzhou mimi.lau@scmp.com.,25-Nov-11,2011/11/25
20104,"Factory growth to slow in 2012 on tight policies Government predicts output will ease to 11pc as weak demand dims mainland outlook, increasing chances of loosening economic policy","Tsang, Denise.",25-Nov-11,2011/11/25
20091,"Tough climate awaits Haitong Mainland brokerage seeks HK$11.7 billion amid volatility, weak buyer sentiment and other IPOS","Chan, May.",25-Nov-11,2011/11/25
20092,Power stocks surge on talk of rise in tariffs There is speculation Beijing may allow loss-making electricity generators to increase their charges,"Ng, Eric.",25-Nov-11,2011/11/25
20094,Hot topic,,25-Nov-11,2011/11/25
20095,Just another red card A corruption scandal scores an own goal and casts doubt on an ambitious blueprint designed to tackle all the problems in local soccer and bring back the glory days,"Carney, John.",25-Nov-11,2011/11/25
20096,Canto-pop god keeps fans coming and gets ready for countdown,,25-Nov-11,2011/11/25
20090,Arthritis relief on way for poor Patients on low incomes often struggle to get therapy - a new resources centre is targeting their needs,"Lai, Chloe.",25-Nov-11,2011/11/25
20098,"Yata sales lure mainland shoppers Strengthening yuan, HK$6,000 handouts, rising inflation see crowd rush for bargains at stores","Tsang, Denise.",25-Nov-11,2011/11/25
20101,Joseph Yam adds voice to Henry Tang's backers,,25-Nov-11,2011/11/25
20099,Portugal downgraded to junk-bond status,,25-Nov-11,2011/11/25
20103,Murchison still courting China to fund ore project Firm seeks A$10 billion Chinese investment in Australian development despite Mitsubishi deal,Toh Han Shih hanshih.toh@scmp.com.,25-Nov-11,2011/11/25
20097,Ash heaps aplenty in the world today MY TAKE,"Lo, Alex.",25-Nov-11,2011/11/25
20111,Table of Contents,,25-Nov-11,2011/11/25
20100,Greens put HK air 'shame' on the map,"Chi-fai, Cheung.",25-Nov-11,2011/11/25
20109,Hague best option for Gaddafi's son,,25-Nov-11,2011/11/25
20082,Tyring occupation,,25-Nov-11,2011/11/25
20083,Filmmaking is not for the faint of heart,,25-Nov-11,2011/11/25
20110,Legco to quiz police over crime reporting,,25-Nov-11,2011/11/25
20084,Toxic scare after blast at factory,"Chen, Stephen.",25-Nov-11,2011/11/25
20075,Chungking 'facelift' fails to impress,,25-Nov-11,2011/11/25
20085,"Power plants fined for fake pollution data Eight big coal-fired stations exceeded sulphur emissions limits, with six also doctoring data, in another setback for reaching annual targets",Shi Jiangtao in Beijing jiangtao.shi@scmp.com.,25-Nov-11,2011/11/25
20079,BEIJING: Students have no work plans,,25-Nov-11,2011/11/25
20078,"As the storm clouds darken, Beijing relaxes its policy The People's Bank of China has cut the amount of money some banks have to hold in reserve, leading to hopes of a general easing of the requirement for all banks",,25-Nov-11,2011/11/25
20077,It's definitely time for some 'clear the air' talks,,25-Nov-11,2011/11/25
20076,Snowed under,,25-Nov-11,2011/11/25
20070,"Tang has vision and talent for top job, says yam Former Monetary Authority chief will offer advice in any race for chief executive but says he will refuse to accept any role in a government or public body",Tanna Chong tanna.chong@scmp.com.,25-Nov-11,2011/11/25
20074,"Committed to investigating corruption, wherever it lurks",,25-Nov-11,2011/11/25
20102,Hongkonger under police guard in Sydney hospital,,25-Nov-11,2011/11/25
20072,Lawmakers want answers on axed radio hosts Legislator fears for freedom of speech and RTHK's editorial independence after 'very unusual move',"Kang-chung, Ng.",25-Nov-11,2011/11/25
20108,"Cheap-homes builder faces HK$5b shortfall Cash-flow problems mean Housing Society may have to borrow from banks to fund 10 subsidised homes projects providing 8,000 low-cost flats by 2014","Ng, Joyce.",25-Nov-11,2011/11/25
20114,Elite police officers transferred to Urumqi,,25-Nov-11,2011/11/25
20073,Vote-rigging fears must be addressed,,25-Nov-11,2011/11/25
20088,"Senior official suspended in graft inquiry Shandong deputy governor is under investigation over alleged corruption, becoming second provincial politician to suffer that fate in as many months","Chan, Minnie.",25-Nov-11,2011/11/25
20086,Pension plan forTibetan monks to boost stability Those over 60 will receive 120 yuan a monthfrom next year and medical expenses,Cary Huang in Beijing cary.huang@scmp.com.,25-Nov-11,2011/11/25
20093,"Bridge bosses call up 5,000 extra workers Race to complete delayed Hong Kong-Zhuhai-Macau project by 2016 deadline means labour force will rise to 14,000 and more machinery will be brought in","Wan, Adrian.",25-Nov-11,2011/11/25
20065,New market won't make a splash Authority sinks idea for a pool in building revamp,"Ng, Joyce.",25-Nov-11,2011/11/25
20066,Leading designers of the Pakistani fashion industry showcase a rich array of style at local soiree,,25-Nov-11,2011/11/25
20067,Leung quits DTZ board,Tanna Chong tanna.chong@scmp.com.,25-Nov-11,2011/11/25
20069,"Alibaba in warningafter tepid earnings E-commerce provider says future is full of challenges after posting 11.9pc profit rise, below market expectations and slowest for two years","Perez, Bien.",25-Nov-11,2011/11/25
20071,"Ocean Park lets tender deadline for hotels lapse Amusement park's target of two developments, with the first opening in 2013, faces further delay","Nip, Amy.",25-Nov-11,2011/11/25
20087,"Seven Amish charged with hate crimes Breakaway group accused of beating, humiliating other members of the sect for disobedience",Associated Press in Millersburg; Ohio.,25-Nov-11,2011/11/25
20158,Unscrupulous pharmacies cheat mainlanders with wrong products,,26-Nov-11,2011/11/26
20159,West wing is an integral part of hill,,26-Nov-11,2011/11/26
20160,Sacked official resurfaces in think tank,Zhuang Pinghui pinghui.zhuang@scmp.com.,26-Nov-11,2011/11/26
20162,"Hot bidding war opens for Sha Tin, Lantau sites","Liu, Yvonne.",26-Nov-11,2011/11/26
20163,It's never too late to tackle diabetes New programme aims to promote prevention and awareness of a disease that has no symptoms - one that is becoming a growing world problem,"Lai, Chloe.",26-Nov-11,2011/11/26
20164,LAN seeks route between China and South America,"Lam, Anita.",26-Nov-11,2011/11/26
20165,"Suitcase-of-cash man faces court Hongkonger remanded in Sydney jail after leaving luggage stuffed with more than A$500,000 in cafe","Lo, Clifford.",26-Nov-11,2011/11/26
20135,Bomber injures six at Shanxi primary school,Zhuang Pinghui pinghui.zhuang@scmp.com.,26-Nov-11,2011/11/26
20166,"Alliance to fight proposed rules on personal data Privacy watchdog's plan will add paper work and cost will be passed on to consumers, says group","Simpson, Cheung.",26-Nov-11,2011/11/26
20137,Ballot riggingdispute widens Two more politicians complain of voters using false details to register for District Council polls as electoral office sends out over 100 letters to suspects,"So, Peter.",26-Nov-11,2011/11/26
20144,"Tight policies a prudent move, says ICBC chief",,26-Nov-11,2011/11/26
20157,"Agile halts land purchases and slows building Citing an unfriendly market, Guangdong developer expects to scale back operations in next three months","Bloomberg; Liu, Yvonne.",26-Nov-11,2011/11/26
20136,Recruitment turns into romance,,26-Nov-11,2011/11/26
20138,C.I.C. STATES CASE ON EUROPE AID Sovereign wealth fund official says China Investment Corporation won't be a main channel for aid to debt-hit nations,Jane Cai in Beijing; Bloomberg.,26-Nov-11,2011/11/26
20139,"Landmark transgender case set for highest court Woman who was born male loses appeal for right to marry her boyfriend, but lawyer says fight will go on","Man, Joyce.",26-Nov-11,2011/11/26
20140,Motorcyclist's death leads to charge for truck driver,,26-Nov-11,2011/11/26
20141,Parents who filmed infant steering a car escape jail,"Chong, Dennis.",26-Nov-11,2011/11/26
20142,"Paternity leave plan under fire 'Backward' paternity leave plans under fire Excluding unmarried civil servants is unfair and outdated, legal experts say",Tanna Chong tanna.chong@scmp.com.,26-Nov-11,2011/11/26
20143,Ready for combat,,26-Nov-11,2011/11/26
20189,"bad 'plastic' debt hits 10b yuan After an extra 45 million credit cards are issued to consumers on the mainland this year, the central bank is forced to warn lenders about the growing problem",Daniel Ren in Shanghai ren.wei@scmp.com.,26-Nov-11,2011/11/26
20156,Table of contents,,26-Nov-11,2011/11/26
20173,Kevin Hawkins,,26-Nov-11,2011/11/26
20169,Christoph Hoeflich,,26-Nov-11,2011/11/26
20145,Transsexual to fight on after losing battle to wed,,26-Nov-11,2011/11/26
20133,A freebie smooch,,26-Nov-11,2011/11/26
20131,Beijing: Fund for older couples,,26-Nov-11,2011/11/26
20188,"Asean's embrace of U.S.riles china Regional neighbours, who look to Beijing for economic support but still harbour mistrust over mainland's rising might, still seek US security","Chan, Minnie.",26-Nov-11,2011/11/26
20181,Danish innovation centre looks to design creativity The Denmark government's fourth facility hopes to foster academic exchange and student programme,"Chow, Vivienne.",26-Nov-11,2011/11/26
20175,"Korea, Taiwan popular for Christmas","Nip, Amy.",26-Nov-11,2011/11/26
20176,Martin Murray,,26-Nov-11,2011/11/26
20177,Maythawee Sarathai,,26-Nov-11,2011/11/26
20178,"Row escalates over care home nurses Managers protest after advisory board stops vetting foreign workers' visa renewals and new applications, disrupting services to the elderly, disabled","Lo, Wei.",26-Nov-11,2011/11/26
20179,Susanne Reynolds,,26-Nov-11,2011/11/26
20168,big Auction houses gearing up for their Hong Kong art sales are gambling on blue-chip work from West and East to help them turn a dollar in a tough economy in art's hard times Betting,"Chow, Vivienne.",26-Nov-11,2011/11/26
20180,"600 join upmarket plan for retirees Housing Society is pushing, with the help of an army of recruits, two upmarket projects for the elderly in North Point and Tin Shui Wai","Ng, Joyce.",26-Nov-11,2011/11/26
20130,Dalai Lama criticised over fiery protests,"Yu, Verna.",26-Nov-11,2011/11/26
20184,"Journalists, police spar over crime publicity","So, Peter.",26-Nov-11,2011/11/26
20185,"HK firms 'will get chance in Qianhai' Chief secretary assures businesses after meeting Shenzhen delegation, signs co-operation pacts","Lee, Colleen.",26-Nov-11,2011/11/26
20186,Changing of the guard,,26-Nov-11,2011/11/26
20187,Jaime C.Y. Lam,,26-Nov-11,2011/11/26
20167,Bernard Rennell,,26-Nov-11,2011/11/26
20174,"keys to calculating start-up success McKinsey Hong Kong's managing partner, with three Harvard degrees, says learning a trade's nitty-gritty, having enough capital for two years, and avoiding large fixed costs are crucial for novice entrepreneurs","Yiu, Enoch.",26-Nov-11,2011/11/26
20172,Court action,,26-Nov-11,2011/11/26
20171,Vice-president's wife elected to arts federation,,26-Nov-11,2011/11/26
20170,"U.S. may tap third round of bond buys Private banker predicts Washington will fall back on debt purchases, while the EU will have to attain fiscal union to get themselves out of the doldrums","Ng, Eric.",26-Nov-11,2011/11/26
20182,Diners called to order in battle to cut food waste,"Cheng, Jennifer.",26-Nov-11,2011/11/26
20183,"Green-energy cars land on state wish list Central government for the first time approves official purchases of all-electric vehicles and hybrids, but experts warn of market humps along the way",Teddy Ng in Beijing teddy.ng@scmp.com.,26-Nov-11,2011/11/26
20161,"Bankers back Tang as next chief executive Bank of East Asia boss David Li supports ex-chief secretary, as Allan Zeman calls the choice a safe bet","Nip, Amy.",26-Nov-11,2011/11/26
20152,Beijing backs HK as shipping hub Shenzhen to upgrade to become global logistics centre under five-year plan despite PRD plants closing down,"Toh Han Shih; Wallis, Keith.",26-Nov-11,2011/11/26
20146,U.R.A. Payouts for prostitutes Operators of one-woman brothels in an Urban Renewal Authority project site could receive cash payments if they can prove they are tenants,"Ng, Joyce.",26-Nov-11,2011/11/26
20155,Nuclear fallout,,26-Nov-11,2011/11/26
20149,"Firms hope for Black Friday order bump-up A strong demand for US exports ahead of Christmas may take chill off an expected cold winter, forum told","Wallis, Keith.",26-Nov-11,2011/11/26
20150,Love casts its spell far away from home Singaporean expats find comfort and a welcome connection as they adjust to life in a new city,,26-Nov-11,2011/11/26
