,title,byline,dates,datetime
771,Jenny Bakery cookies fuel black market,"Lanyon, Charley.",14 Nov 2014,2014-11-14
770,When a beefburger goes on the backburner,"Yau, Elaine.",14 Nov 2014,2014-11-14
769,"Forget that beef burger, try a tasty plant patty: Stanford professor Patrick Brown doesn't mince words on thesubject of burgers: plant patties are the green way to go, he tells Elaine Yau","Yau, Elaine.",14 Nov 2014,2014-11-14
763,Hongkongers keen to work longer: Over 50pc of those polled want retirement age pushed back; many say it should be 65 or over,"Siu, Phila; Wong, Olga.",14 Nov 2014,2014-11-14
761,Along for the ride,,14 Nov 2014,2014-11-14
745,Shanghai's role shrinks as Hong Kong scraps yuan cap: Mainland city's financial hub status challenged amid competition in internationalising currency,"Ren, Daniel.",14 Nov 2014,2014-11-14
752,"Open Sha Tin-Central rail link in stages, lawmaker says: Michael Tien suggests getting the delayed Sha Tin-Central line up and running gradually","Sung, Timmy; Fanny WY Fung; Zhao, Shirley.",14 Nov 2014,2014-11-14
746,Worries over PBOC's ambitious bid to liberalise deposit rates: Mainland central bank's promise to liberalise deposit rates by 2016 looks shaky as objective clashes with GDP growth strategy,"Weinland, Don.",14 Nov 2014,2014-11-14
747,Colt targets new data centre investment in HK: London-based Colt Group looks for investment targets in higher-growth markets following the takeover of Japanese data centre operator KVH,"Perez, Bien.",14 Nov 2014,2014-11-14
748,Group offers to buy Hong Kong's waste and use it as a resource,,14 Nov 2014,2014-11-14
749,Exodus hits Kowloon central wards,"Tsang, Emily.",14 Nov 2014,2014-11-14
750,Four teens 'attacked government car',,14 Nov 2014,2014-11-14
751,"Open new rail link in stages, says lawmaker: Michael Tien suggests getting the delayed Sha Tin-Central line up and running in phases","Sung, Timmy; Fanny WY Fung; Zhao, Shirley.",14 Nov 2014,2014-11-14
753,"Pan-democrat Alan Leong casts doubt on Occupy trio's surrender plans: Benny Tai and his allies might be turning their backs on student protesters as there is still no end in sight for Occupy, lawyer Alan Leong says","Fanny WY Fung; So, Peter.",14 Nov 2014,2014-11-14
760,Sleeping rough at Occupy Central? Designers have your back with T-shirt mats,"Chan, Samuel.",14 Nov 2014,2014-11-14
754,"Student leaders plan 'political protest' trip to Beijing: Trio led by Alex Chow hopes to meet Premier Li Keqiang and other officials over reform, as pan-democrat casts doubt over surrender plan","Fanny WY Fung; So, Peter; Lam, Jeffie.",14 Nov 2014,2014-11-14
755,"Villagers trash New Territories landfill with banner inspired by Occupy: Taking inspiration from Lion Rock sign, activists want city to close, not expand, nearby dump","Kao, Ernest.",14 Nov 2014,2014-11-14
756,"Critics question Poll ranking HK English skills behind some mainland cities: But critics question its methodology, saying results of the voluntary test will be skewed thanks to unscientific research samples","Zhao, Shirley.",14 Nov 2014,2014-11-14
757,"Critics question poll ranking HK behind mainland cities for English skills: But critics question its methodology, saying results of the voluntary test will be skewed thanks to unscientific research samples","Zhao, Shirley.",14 Nov 2014,2014-11-14
759,Sleeping on the streets? These young designers have your back,"Chan, Samuel.",14 Nov 2014,2014-11-14
773,"Shane Osborn's latest venture emphasises the food over the chef: Shane Osborn's latest venture emphasises the food over the chef, writes Mischa Moselle","Moselle, Mischa.",14 Nov 2014,2014-11-14
766,Hong Kong Generation Next Arts to showcase young musical talent: Organisation's inaugural music festival is set to bring together world-renowned artists and the city's stars of today and tomorrow,"Lam, Joanne.",14 Nov 2014,2014-11-14
780,Racing Metro on the lookout for young talent in Hong Kong: The French club want to groom a local player to eventually compete in the Top 14 league,"Kung, Kevin.",14 Nov 2014,2014-11-14
781,Verstappen struggles with his tyres,"Porteous, James.",14 Nov 2014,2014-11-14
718,US weather system 'hacked by China',,14 Nov 2014,2014-11-14
764,"Repair company sued over lift plunge: Property owner seeks HK$1.2 million for cost of replacing the lift, which fell last year after poorly maintained safety equipment broke","Chan, Thomas.",14 Nov 2014,2014-11-14
765,Tearful fire officer cleared over cafe check,"Lau, Chris.",14 Nov 2014,2014-11-14
720,Western-style democratic gridlock hits Hong Kong's Legislative Council,"Lo, Alex.",14 Nov 2014,2014-11-14
721,"Who Said It? November 14, 2014",,14 Nov 2014,2014-11-14
723,"Hui case one of 'collusion, exploitation': Prosecutor says jury can find defendants guilty even if specific favours are not clear","Lau, Stuart.",14 Nov 2014,2014-11-14
743,events,,14 Nov 2014,2014-11-14
725,China offers to host conference for Asean defence ministers: China offers to host informal conference for Asean defence ministers next year as part of negotiations to set up a regular hotline,"Chan, Minnie.",14 Nov 2014,2014-11-14
726,"China news in brief, November 14, 2014",,14 Nov 2014,2014-11-14
727,Cadre with Yen 100m in cash stashed at home named as former Beidaihe water boss Ma Chaoqun,"Gan, Nectar.",14 Nov 2014,2014-11-14
728,"China Modern Dairy unit sold farm 'diseased' cattle: Milking cows bought in Shaanxi province had bovine TB, according to newspaper report",He Huifeng.,14 Nov 2014,2014-11-14
724,"Rafael Hui case one of collusion and exploitation, prosecutor tells court: Prosecutor says jury can find defendants guilty even if specific favours are not clear","Lau, Stuart.",14 Nov 2014,2014-11-14
730,Party mouthpiece compares Xi with Deng as the 'new architect of reform': Comparison with Deng by party mouthpiece is a sign that Xi is seen as the most influential president since the late paramount leader,Zhuang Pinghui.,14 Nov 2014,2014-11-14
741,"Tencent, Warner Music Group strike landmark deal","Perez, Bien.",14 Nov 2014,2014-11-14
729,Online stores rush to give the public the New Chinese Suit look: But experts warn that copies of summit suits may breach design patents,"Gan, Nectar.",14 Nov 2014,2014-11-14
739,Analysts split on outlook as new home sales in China drop: Investment growth on the mainland is likely to ease further amid mounting inventory,"Chiang, Langi.",14 Nov 2014,2014-11-14
738,The way ahead for e-commerce on the mainland,,14 Nov 2014,2014-11-14
722,Court of Appeal throws out building limits on Hysan developments: Appeal ruling finds that Town Planning Board failed to consider properly developer's submissions on its sites in Causeway Bay,"Chan, Thomas; Sito, Peggy.",14 Nov 2014,2014-11-14
740,Beijing urged to cut economic growth targets: Think tanks say mainland expansion should be about 7 per cent after industrial output and fixed-asset investment point to more weakening,"Ruan, Victoria.",14 Nov 2014,2014-11-14
737,Students must end protests to protect residents' livelihoods,,14 Nov 2014,2014-11-14
768,"Ravens, We Shall Load Bullets",,14 Nov 2014,2014-11-14
742,Engineering firm Wison's shares tumble on bribery and fraud charges,"Ng, Eric.",14 Nov 2014,2014-11-14
716,China offers more incentives to Asean investors in planned trade pact: Premier promises preferential treatment for Asean-based backers of planned agreement,"Wan, Adrian.",14 Nov 2014,2014-11-14
717,Judge refuses to delay injunction that lets police help clear protesters: Appeal to be heard today on ruling that paves the way for police to help clear Mong Kok sites,Staff Reporters.,14 Nov 2014,2014-11-14
767,The Planner,,14 Nov 2014,2014-11-14
744,results,,14 Nov 2014,2014-11-14
731,Hong Kong street racers held; Nanny kidnaps child; Miserly husband sued,,14 Nov 2014,2014-11-14
735,"Letters to the Editor, November 14, 2014",,14 Nov 2014,2014-11-14
736,The next big step for e-commerce on the mainland,,14 Nov 2014,2014-11-14
734,"Letters Question, November 14, 2014",,14 Nov 2014,2014-11-14
777,Magic to get Majestic home in TT: Paul O'Sullivan's consistent galloper can finally get on the scoreboard as banker in the final leg,"Cox, Michael.",14 Nov 2014,2014-11-14
733,Climate change deal is a positive step for Sino-US relations,,14 Nov 2014,2014-11-14
732,"Japanese opposition parties all at sea as Prime Minister Shinzo Abe prepares to call snap poll: Democratic Party attacks election decision, calling it expedient and selfish without putting forward any alternative policy proposals",Julian Ryall in.,14 Nov 2014,2014-11-14
797,Down and out among the bright lights of Macau's casinoland,"Lau, Mimi.",15 Nov 2014,2014-11-15
786,Team Columbia S1 from Nepal wins Oxfam Trailwalker,,15 Nov 2014,2014-11-15
788,"What You Liked, November 15, 2014",,15 Nov 2014,2014-11-15
789,"Who Said It? November 15, 2014",,15 Nov 2014,2014-11-15
791,"Hong Kong's third quarter GDP beats expectations; full-year target adjusted: While third-quarter growth was a surprisingly strong 2.7pc, maximum target for full-year expansion lowered on likely impact of sit-ins","Nip, Amy.",15 Nov 2014,2014-11-15
792,"Hui was a 'rare artwork', not inside man for Kwoks, says defence lawyer: Defence lawyer says Kwok brothers got no special breaks from former chief secretary","Lau, Stuart.",15 Nov 2014,2014-11-15
793,Xi Jinping and Barack Obama walk down the path of history: Private stroll through former imperial garden gave Xi chance to tell Obama of the road to reform,"Huang, Cary.",15 Nov 2014,2014-11-15
794,"After the thaw, China and Japan must work hard at restoring the ties they both need: Whatever their feelings, Beijing and Tokyo still need each other","Zhou, Laura.",15 Nov 2014,2014-11-15
795,"China and Japan must work hard at restoring the ties they both need: Whatever their feelings, Beijing and Tokyo still need each other","Zhou, Laura.",15 Nov 2014,2014-11-15
796,"China news in brief, November 15, 2014",,15 Nov 2014,2014-11-15
787,United States Republicans take potshots at US-China climate deal,"Lo, Alex.",15 Nov 2014,2014-11-15
790,Court to rule if Occupy protesters can appeal Mong Kok injunction,"Chu, Julie.",15 Nov 2014,2014-11-15
804,Law enforcers must get tougher on flat sale abuses,,15 Nov 2014,2014-11-15
799,Tea-picking villager shot by Hengyang official on wild boar hunt: Son of dead tea-picker angered by Hengyang official's alleged delay in turning himself in to the police after 'accidental' shooting,He Huifeng.,15 Nov 2014,2014-11-15
800,Brother stands in for thieving groom; Village gets in on fox meat racket; Phone users cause most fatal car accidents,,15 Nov 2014,2014-11-15
801,"Japan may bar Julien Blanc, who teaches how to aggressively pick up women: Pressure mounts for Julien Blanc to be refused entry to the country, given the aggressive techniques he teaches for picking up women",Julian Ryall in.,15 Nov 2014,2014-11-15
802,Daunting test for Tung Chee-hwa's think tank to deliver bright ideas,,15 Nov 2014,2014-11-15
803,Demands for political change need to be realistic and attainable,,15 Nov 2014,2014-11-15
805,"Letters Question, November 15, 2014",,15 Nov 2014,2014-11-15
806,"Letters to the Editor, November 15, 2014",,15 Nov 2014,2014-11-15
807,Cash-rich Alibaba wants more as it plans US bond offering: E-commerce giant taps the low-rate environment as the need to refinance its credit facilities arises,"Perez, Bien.",15 Nov 2014,2014-11-15
808,Slowing investment growth curbs mainland loan demand,"Ruan, Victoria.",15 Nov 2014,2014-11-15
839,If at first you don't succeed ....: Felix Rosenqvist is back in Macau for his fifth attempt to win the big one,"Porteous, James.",15 Nov 2014,2014-11-15
783,Boar hunting official kills Hunan villager,,15 Nov 2014,2014-11-15
785,China woos Myanmar with US$8b in deals as Obama warns on pace of reforms: Twenty agreements signed as China and US both vie for influence,"Wan, Adrian.",15 Nov 2014,2014-11-15
782,"Beijing woos Myanmar with US$8b in deals signed by Li Keqiang, Thein Sein: Twenty agreements signed as China and US both vie for influence","Wan, Adrian.",15 Nov 2014,2014-11-15
798,Space probe on mission to help send asteroid off earth collision course,"Chen, Stephen.",15 Nov 2014,2014-11-15
784,Boar-hunting official kills Hunan villager: [1],,15 Nov 2014,2014-11-15
825,Cathay cabin crew demand a 'realistic' 8pc pay rise: Flight attendants say demand is 'realistic' while the airline's pilots are threatening industrial action at Christmas over a salary dispute,"Sung, Timmy.",15 Nov 2014,2014-11-15
810,events,,15 Nov 2014,2014-11-15
834,League member guilty of throwing egg at John Tsang: Magistrate rules Derek Chan was aiming at 'high wall' of officials that included finance chief,"Lau, Chris.",15 Nov 2014,2014-11-15
813,"Investors in Hong Kong keen to board stock train: While the city's daily trading quota could easily be reached amid strong demand, only a handful of mainlanders are interested in buying H shares",Enoch Yiu and.,15 Nov 2014,2014-11-15
814,Weak economy puts the brakes on China's passenger vehicle sales,"Man-ki, Kwong.",15 Nov 2014,2014-11-15
815,"Minding your management: Etiquette expert wants to improve business civility: Being rude to staff will reduce their creativity, productivity and quality of work, study finds","Griffiths, James.",15 Nov 2014,2014-11-15
816,ZTE finds recipe for success in US market: Mainland smartphone maker brushes up challenge against dominant brands by connecting with consumers through NBA sponsorships,"Yu, Sophie.",15 Nov 2014,2014-11-15
817,"Billionaire profile: Liu Qiangdong, JD.com: Steeled by earlier failures, Richard Liu Qiangdong took risks that paid off, vaulting his startup JD.com into the ranks of Chinese e-commerce giants","Griffiths, James.",15 Nov 2014,2014-11-15
818,Shanghai-HK Stock connect no gift to a city playing role of bridge builder,,15 Nov 2014,2014-11-15
819,Who are the most narcissistic chiefs in Hong Kong?,,15 Nov 2014,2014-11-15
820,"Green islands envisioned for disused Kai Tak airport runway, waterfront","Wong, Olga.",15 Nov 2014,2014-11-15
821,Occupy student leaders' Beijing trip on track despite no help from Rita Fan: Trio of protesters will probably be rejected at the door before they get to meet any state leader,"So, Peter; Lam, Jeffie; Ng, Joyce.",15 Nov 2014,2014-11-15
822,Occupy student leaders' Beijing trip on track - without Rita Fan's help: Student protesters will probably be rejected at the door before they get to meet any state leader,"So, Peter; Lam, Jeffie; Ng, Joyce.",15 Nov 2014,2014-11-15
823,Shaw Studios project gets the green light,Fanny WY Fung.,15 Nov 2014,2014-11-15
809,Chart of the day: Trading the A-H premium gap,,15 Nov 2014,2014-11-15
824,Waste treatment plans stalled in Legco,,15 Nov 2014,2014-11-15
827,Machines allow school to feed the potential of physically disabled: Donations help school buy machines that give students with severe infirmities self-confidence,"Chou, Oliver.",15 Nov 2014,2014-11-15
828,"The Sun, Oriental Daily",Paper Talk.,15 Nov 2014,2014-11-15
830,Big sums laundered for 'tiny profits',"Chan, Thomas.",15 Nov 2014,2014-11-15
831,Hats off to him,,15 Nov 2014,2014-11-15
832,Hundreds evacuated from public housing estate fire in Kwai Chung,"Ying-kit, Lai.",15 Nov 2014,2014-11-15
833,Judge chides convict for 'tiny profits',"Chan, Thomas.",15 Nov 2014,2014-11-15
835,"Rent fraud pair fail in court bid to clear names: Judges dismiss appeal of Mak Chai-kwong and Tsang King-man in HK$70,000 scam, ruling there was no miscarriage of justice at trial","Chan, Thomas.",15 Nov 2014,2014-11-15
836,Carl Craig,,15 Nov 2014,2014-11-15
837,The Planner,,15 Nov 2014,2014-11-15
838,Andrea Atzeni to make the most of Hong Kong stint: Italian hopes the three months will act as a solid platform before he joins Qatar Racing,"Cox, Michael.",15 Nov 2014,2014-11-15
812,"EU's cheap asset prices lure Chinese buyers: M&A investment this year totals US$16.4b, reversing a declining trend from 2011-2013",Toh Han Shih.,15 Nov 2014,2014-11-15
811,China Resources sinks into losses: Revamp costs and anti-graft campaign push supermarket operator into red in third quarter,"Ap, Tiffany.",15 Nov 2014,2014-11-15
826,Frenchman in Guinness record bid to raise funds for young Hong Kong athletes,"Kung, Kevin.",15 Nov 2014,2014-11-15
829,"Sunday, Oriental Daily",Paper Talk.,15 Nov 2014,2014-11-15
879,Naegelein injury a blow to Hong Kong: Midfielder nursing a hamstring problem and misses clash against Taiwan,Chan Kin-wa.,16 Nov 2014,2014-11-16
877,Hopes dashed for F1-bound Verstappen after qualification race blunder,"Porteous, James.",16 Nov 2014,2014-11-16
875,A Hard Day (IIB) (Korean),,16 Nov 2014,2014-11-16
845,"A Good Week, November 16, 2014",,16 Nov 2014,2014-11-16
844,GLOBETROTTING CHARLEY LANYON,,16 Nov 2014,2014-11-16
843,"A Bad Week, November 16, 2014",,16 Nov 2014,2014-11-16
842,"Senior PLA Navy officer leaps to his death from Beijing block, source says: Second apparent suicide of a top-ranking navy officer in three months comes amid graft purge","Chan, Minnie.",16 Nov 2014,2014-11-16
841,Second naval officer in 3 months falls to his death in apparent suicide: Second such death of a high-ranking PLA Navy officer in three months comes amid graft purge,"Chan, Minnie.",16 Nov 2014,2014-11-16
840,Resellers minting money from iPhones,,16 Nov 2014,2014-11-16
850,Beijing bans mainland trip by student leaders of Occupy protests: Federation representatives demand to know why their travel documents were invalidated even before they boarded flight to the capital,"Ng, Joyce; Nip, Amy; Lau, Stuart.",16 Nov 2014,2014-11-16
867,"Letters Facebook, November 16, 2014",,16 Nov 2014,2014-11-16
851,"Oliver, rescued bear who became icon of campaign against bile farming, dies","Parry, Hazel.",16 Nov 2014,2014-11-16
854,"Elevated Bowen Road driveway opposed by hikers, runners and activists: Owner's bid for vehicular access to Bowen Road property criticised as unsightly intrusion on trail popular with hikers and runners","Woodhouse, Alice.",16 Nov 2014,2014-11-16
846,"How They See It, November 16, 2014: The Apec summit in Beijing",,16 Nov 2014,2014-11-16
855,Kids do their bit for charity on Discovery Bay walk,"Cheung, Alec.",16 Nov 2014,2014-11-16
857,"Mistrust of police blamed for big drop in reported rapes, aid group says: Victims worry about having to tell their story and being blamed, centre says","Karacs, Sarah.",16 Nov 2014,2014-11-16
858,"Vintage and classic car festival offers something for everyone, kids included","Karacs, Sarah.",16 Nov 2014,2014-11-16
859,Anti-graft agents display 37kg of gold found at Ma Chaoqun's home,,16 Nov 2014,2014-11-16
862,PLA fighter jet on possible test flight crashes into building in Chengdu,"Chan, Minnie.",16 Nov 2014,2014-11-16
863,"Smoggy skies replace 'Apec blue' in Beijing after pollution curbs end: The capital's infamous pollution billows back into the skies after world leaders leave summit, factories restart and cars return to the roads","Gan, Nectar.",16 Nov 2014,2014-11-16
864,Xi Jinping seeks bigger voice for BRICS on global economic governance,"Gan, Nectar.",16 Nov 2014,2014-11-16
865,Xi seeks bigger voice for BRICS in global finances,"Gan, Nectar.",16 Nov 2014,2014-11-16
852,"Our hotels' occupancy down up to 10pc due to Occupy, SHKP chief says","Jiang, Sijia.",16 Nov 2014,2014-11-16
853,Charity helps make the hell of cubicle life more bearable for families,"Ngo, Jennifer.",16 Nov 2014,2014-11-16
876,"Bring on the party, says Easton after stunning ride: After four years away, Scot returns to dominate the Guia track with a start-to-finish victory and to enjoy the camaraderie of a GP weekend","Porteous, James.",16 Nov 2014,2014-11-16
856,"Local news in brief; November 16, 2014",,16 Nov 2014,2014-11-16
847,who said it?,,16 Nov 2014,2014-11-16
860,"China news in brief, November 16, 2014",,16 Nov 2014,2014-11-16
866,"Despite higher costs, keep Hong Kong-Zhuhai-Macau bridge on track",,16 Nov 2014,2014-11-16
874,Jay Chou,,16 Nov 2014,2014-11-16
848,"Appeal court denies hearing, clearing way to end Occupy Central protests: Judges rule that protester's appeal against injunction will not be heard, allowing bailiffs to take to streets and clear Mong Kok protest site","Chu, Julie; Harris, Bryan.",16 Nov 2014,2014-11-16
873,Vital aspect missing from the Shanghai through train -trust,,16 Nov 2014,2014-11-16
872,"Nation counting the cost of Beijing's expensive Apec makeover: Once again, the government resorts to short-term solutions to sell an image that is far removed from day-to-day reality","Huang, Cary.",16 Nov 2014,2014-11-16
871,"With casino revenues falling, it's time for Macau to diversify its economy",,16 Nov 2014,2014-11-16
870,Tackle food waste today to create a sustainable future,,16 Nov 2014,2014-11-16
849,"Apple iPhone6 resellers still profiting in Hong Kong, two months on: Two months after launch, there's still a roaring street trade in iPhones","Tsang, Denise; Yu, Alan; Ngo, Jennifer.",16 Nov 2014,2014-11-16
881,Female driver Tatiana Calderon gains respect for her driving skills,"Porteous, James.",16 Nov 2014,2014-11-16
882,Verstappen gives critics fuel for fire: Teenager was hoping for a strong performance on the Guia circuit to strengthen his credibility before becoming the youngest-ever driver in F1,"Porteous, James.",16 Nov 2014,2014-11-16
869,"Letters to the Editor, November 16, 2014",,16 Nov 2014,2014-11-16
883,2012 HK Derby victor begins New Zealand career with a win,,16 Nov 2014,2014-11-16
878,BASKETBALL: National Basketball Association.,,16 Nov 2014,2014-11-16
885,No mistake as flashy grey breaks through for Moore,,16 Nov 2014,2014-11-16
884,Accurate hits mark after Whyte's precision ride,"Cox, Michael.",16 Nov 2014,2014-11-16
861,Juggler joins month-long Shanghai street performance trial: Month-long programme tests feasibility of licensing street performers in metropolis,,16 Nov 2014,2014-11-16
880,British F3 champion Martin Cao knows the value of being Chinese: History-making driver hopes his success and brand image can ease the road to Formula One,"Porteous, James.",16 Nov 2014,2014-11-16
868,"Letters Question, November 16, 2014",,16 Nov 2014,2014-11-16
890,"Azzurri domination begins: Italian jockeys Mirco Demuro and Umberto Rispoli take the spoils, with newcomer Andrea Atzeni still pleased after a solid debut outing","Cox, Michael.",16 Nov 2014,2014-11-16
891,Day by day tidbits from the sports world,,16 Nov 2014,2014-11-16
888,Race just right for Almond Lee's seven-year-old,,16 Nov 2014,2014-11-16
887,Purton returns from ban only to be outed again: Champion jockey scores a double but incurs another two-day suspension for careless riding,"Aitken, Alan.",16 Nov 2014,2014-11-16
886,Perseverance pays off for Kwok as Beauties dazzle: Prolific owner considered jockey changes but decision to allow Matthew Chadwick and Alvin Ng another crack proves to be the correct one,"Aitken, Alan.",16 Nov 2014,2014-11-16
889,Surprise tactics a winning move for Jun Huo,"Cox, Michael.",16 Nov 2014,2014-11-16
938,"Tung's think tank: kingmaker or not, this is an old problem","Tam, Tammy.",17 Nov 2014,2014-11-17
937,"Kingmaker or not, this is an old problem","Tam, Tammy.",17 Nov 2014,2014-11-17
939,"Moderate pan-democrat Tik Chi and the tough path of the middle road: Undeterred by criticism of his moderate stance, Tik Chi-yuen is keen to make his voice heard as the only pan-democrat in Tung's think tank","Kang-chung, Ng.",17 Nov 2014,2014-11-17
940,"The tough path of choosing the middle road: Undeterred by criticism of his moderate political stance, Tik Chi-yuen is now the sole pan-democratic voice in newest think tank","Kang-chung, Ng.",17 Nov 2014,2014-11-17
941,"Adventurer gives French lessons any time, anywhere","Woodhouse, Alice.",17 Nov 2014,2014-11-17
943,Russian conductor with many strings to his bow: He led the precursor to HK Phil and spent three decades in medicine,Solomon Matthew Bard.,17 Nov 2014,2014-11-17
950,"Colonic irrigation not all it's cracked up to be: Colonic irrigation has staged a comeback in the wellness industry, but it didn't do much more than embarrass Rachel Jacqueline","Rachel, Jacqueline.",17 Nov 2014,2014-11-17
947,"Children need to grasp basic maths concepts in preschool to be proficient in later life: Educators say theway to balance the equation between more mathematically minded Asian students and their less numerate counterparts in the West is to start in preschool, writes Linda Yeung","Yeung, Linda.",17 Nov 2014,2014-11-17
945,Japanese Robotics company sees new opportunity in greying Hong Kong: A uniquely designed wheelchair is one of the products Japanese firm Tmsuk plans to launch as it opens a local office and eyes China's seniors,"Cheung, Elizabeth.",17 Nov 2014,2014-11-17
946,Two of the BBC's 100 Women have local connection: The BBC's 100 Women list this year includes two with strong Hong Kong connections: a Pakistani blogger and an 18-year-old citizen journalist. Kylie Knott and Gloria Chan speak to the pair,,17 Nov 2014,2014-11-17
948,How to chip in with a gift for college,"Weston, Liz.",17 Nov 2014,2014-11-17
949,Book review: Rewire Your Anxious Brain,"Wilson, David.",17 Nov 2014,2014-11-17
933,"Legco gridlock will only hurt the people, says subcommittee chairman: Subcommittee head laments unintended victims of impasse between legislature and the Exco","Fung, Fanny W Y.",17 Nov 2014,2014-11-17
936,Young at heart,,17 Nov 2014,2014-11-17
927,Hong Kong seen as key link for funds fleeing London,Toh Han Shih.,17 Nov 2014,2014-11-17
944,Singer teams up with HKTV to make his dream come true in Hong Kong: British entertainer links up with HKTV again to help launch network's latest venture with his chart-topping song - and boost his album,"Chow, Vivienne.",17 Nov 2014,2014-11-17
942,Perfect poise,,17 Nov 2014,2014-11-17
960,And this year's winners are ...,"Lee, Pin.",17 Nov 2014,2014-11-17
952,A Hard Day (IIB) (Korean),,17 Nov 2014,2014-11-17
931,"Time for new leadership in Hong Kong: To mitigate the threats from the Occupy protest, HK should have a directly elected legislature with the chief executive appointed by Beijing","Guy, Peter.",17 Nov 2014,2014-11-17
954,"Treasures from Tsarskoye Selo, Residence of the Russian Monarchs",,17 Nov 2014,2014-11-17
955,Skyline sailors,,17 Nov 2014,2014-11-17
956,"But for one mistake, it could have been so different for Verstappen",,17 Nov 2014,2014-11-17
957,Fitting farewell for Rosenqvist: Swede makes up for years of disappointment in his final appearance at the Guia circuit by winning the blue-riband Formula Three race,"Porteous, James.",17 Nov 2014,2014-11-17
958,Hong Kong restore pride with 1-0 win over Taiwan,Chan Kin-wa.,17 Nov 2014,2014-11-17
959,"Ultrathin watches blend elegant design with technical marvels: The allure of such watches are not only the thinness, but also their technical features, writes Pin Lee","Lee, Pin.",17 Nov 2014,2014-11-17
961,IWC factory combines modern technology with Swiss craftsmanship,"Lee, Pin.",17 Nov 2014,2014-11-17
962,"The stars align: Major brands benefit from forming close bonds with big tournaments and key players, writes Joanne Lam","Lam, Joanne.",17 Nov 2014,2014-11-17
963,Pocket watches are still in demand among collectors,"Lee, Pin.",17 Nov 2014,2014-11-17
964,No-hands watches showcase attention-grabbing complications,"Lam, Joanne.",17 Nov 2014,2014-11-17
965,"Adventurous brand ambassadors test watches to their limits: From the edge of space to Antarctica, adventurers are taking watches to extreme conditions, writes Joanne Lam","Lam, Joanne.",17 Nov 2014,2014-11-17
932,Former Liberal Party leader James Tien hits out at CY again,"Chan, Samuel; Siu, Phila.",17 Nov 2014,2014-11-17
934,Woman and son critical after knife attack,,17 Nov 2014,2014-11-17
935,"Worry over high-speed rail contingency fund: Call to have three levels of approval for additional money could delay construction even further and add to costs, experts fear","Sung, Timmy.",17 Nov 2014,2014-11-17
951,Prepping for treatment,"Rachel, Jacqueline.",17 Nov 2014,2014-11-17
930,Chinese passport holders gain from US visa deal: China will stay more united to its people by making its passport more travel-friendly,,17 Nov 2014,2014-11-17
928,Nowhere to hide from bribery laws: Stricterfinancial crime laws give UK authorities sweeping powers to prosecute British individuals or corporations anywhere in the world,"Robertson, Benjamin; Toh Han Shih.",17 Nov 2014,2014-11-17
906,Hi-tech camera takes surveillance into third dimension: A company in Beijing is developing an advanced security camera system it says can quickly spot troublemakers in a crowd and alert the police,"Wan, Adrian.",17 Nov 2014,2014-11-17
923,Mobile sales ramp-up key to driving JD.com growth over time: More than 40pc of Singles Day orders placed through mobile devices seen as positive signal,"Perez, Bien.",17 Nov 2014,2014-11-17
922,China's energy security concerns drive oil tanker tie-up: Joint venture between China Merchants and Sinotrans & CSC to operate about 40 supertankers to secure the mainland's energy supply chain,"Yang, Jing.",17 Nov 2014,2014-11-17
921,"Tianhe rejects AP investigation, cites massive short position: Chemicals maker says AP news report repeats false allegations already circulating in market","Chiang, Langi.",17 Nov 2014,2014-11-17
918,Stock through train could power A-share expansion: Regulatory hurdles and local investor scepticism remain key barriers in turning mainland securities into globally accepted investment products,"Yiu, Enoch.",17 Nov 2014,2014-11-17
911,"Letters Question, November 17, 2014",,17 Nov 2014,2014-11-17
917,China reits could top US$6 trillion: Beijing may soon approve IPOs of real estate investment trusts to boost ailing property sector,"Chiang, Langi.",17 Nov 2014,2014-11-17
916,Beijing to cut 40b yuan of fees to spur growth,,17 Nov 2014,2014-11-17
915,Beijing crackdown fails to stem inflated invoicing on exports,"Sau-wai, Chim.",17 Nov 2014,2014-11-17
914,Trial test to save old tree based on sound scientific research,,17 Nov 2014,2014-11-17
913,Through train cements Hong Kong's place at centre of yuan reform,,17 Nov 2014,2014-11-17
912,"Letters to the Editor, November 17, 2014",,17 Nov 2014,2014-11-17
892,"G20 leaders at Brisbane summit vow to add US$2tr to global GDP: Group of 20 summit ends with commitment to boost global economic output by extra 2.1pc over five years, with China to host event in 2016",Keira Lu Huang.,17 Nov 2014,2014-11-17
920,Investor fears grow over GCL asset sale plan: Polysilicon maker slides as potential connected deals involving its chairman and the wafer operations may hurt shareholders' interests,"Ng, Eric.",17 Nov 2014,2014-11-17
929,"Avoiding a hard landing for euro economy isn't rocket science: Without official intervention, ECB forecasts for 1.5pc growth next year look improbable, with chances of recession a more likely possibility","Brown, David.",17 Nov 2014,2014-11-17
926,Compliance push drives demand for HK lawyers,Toh Han Shih and.,17 Nov 2014,2014-11-17
924,Deutsche Bank bets on Hong Kong for wealth management: Financial reform and stock connect cited as key factors behind decision,"Yiu, Enoch.",17 Nov 2014,2014-11-17
907,More PTAs in capital,,17 Nov 2014,2014-11-17
925,Firms ride boom in credit profile services: Non-traditional financial agencies thrive in assessing risks of customers seeking small loans and connecting them to lending platforms,Don Weinland and.,17 Nov 2014,2014-11-17
910,Flat owners ultimately responsible for reform of building management,,17 Nov 2014,2014-11-17
